Rowid_,HRU_ID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
,1440400,22096,178977600.000000000000000,0.000000000000000,82.349998474121094,82.349998474121094,16.056936523605309,9.093761651362190,354794.069425582885742
,1451800,18404,149072400.000000000000000,0.000000000000000,38.540000915527344,38.540000915527344,11.898274764577296,5.899162568493749,218975.848767280578613
,1466500,776,6285600.000000000000000,6.449999809265137,49.020000457763672,42.570000648498535,16.022873347567529,9.458721971304151,12433.749717712402344
,1484100,1192,9655200.000000000000000,17.690000534057617,39.409999847412109,21.719999313354492,30.227323981739531,5.182412340264904,36030.970186233520508
,1485500,13937,112889700.000000000000000,0.000000000000000,84.720001220703125,84.720001220703125,30.684947745139866,9.324360808729400,427656.116724014282227
,1486000,1976,16005600.000000000000000,0.000000000000000,48.029998779296875,48.029998779296875,34.038446476584987,5.206062980059667,67259.970237731933594
,1487000,23109,187182900.000000000000000,17.690000534057617,42.770000457763672,25.079999923706055,30.923477226087957,3.885389546976406,714610.635217666625977
,1491000,36028,291826800.000000000000000,0.000000000000000,84.720001220703125,84.720001220703125,33.544519609572212,4.857747244108805,1208541.952493667602539
,1510000,47269,382878900.000000000000000,0.000000000000000,90.000000000000000,90.000000000000000,15.317762053976983,7.392847405334632,724055.294529438018799
,1516500,3898,31573800.000000000000000,0.000000000000000,63.979999542236328,63.979999542236328,13.078463416212090,5.373058079171864,50979.850396394729614
,1518862,28935,234373500.000000000000000,0.000000000000000,80.099998474121094,80.099998474121094,14.684420879562428,5.004882685612463,424893.718150138854980
,1532000,68743,556818300.000000000000000,0.000000000000000,68.400001525878906,68.400001525878906,14.292098673839405,5.465382746721551,982481.739135742187500
,1539000,87057,705161700.000000000000000,0.000000000000000,79.819999694824219,79.819999694824219,14.226790588476666,5.879783049473006,1238541.708261013031006
,1542810,1673,13551300.000000000000000,12.229999542236328,33.639999389648438,21.409999847412109,16.670824831285948,4.332670004334759,27890.289942741394043
,1543000,85301,690938100.000000000000000,0.000000000000000,34.180000305175781,34.180000305175781,17.349271226422022,5.718575458150482,1479910.184885025024414
,1543500,132649,1074456900.000000000000000,0.000000000000000,33.639999389648438,33.639999389648438,18.537040011342800,5.631563946731874,2458919.820464611053467
,1544500,44815,363001500.000000000000000,0.000000000000000,36.720001220703125,36.720001220703125,19.664998446912168,4.495287020560261,881286.905398368835449
,1545600,15253,123549300.000000000000000,0.000000000000000,35.909999847412109,35.909999847412109,19.899284699733300,7.033378760276303,303523.789525032043457
,1547700,14239,115335900.000000000000000,0.000000000000000,36.830001831054688,36.830001831054688,17.812992777229319,5.214274948659956,253639.204154968261719
,1548500,192363,1558140300.000000000000000,0.000000000000000,117.819999694824219,117.819999694824219,15.570126053168542,5.621648893749363,2995116.157965660095215
,1549500,12216,98949600.000000000000000,0.000000000000000,63.979999542236328,63.979999542236328,12.757859310646344,3.499009762321355,155850.009338855743408
,1550000,56335,456313500.000000000000000,0.000000000000000,68.400001525878906,68.400001525878906,12.883908933919018,3.721981742923293,725815.009792327880859
,1552000,139453,1129569300.000000000000000,0.000000000000000,68.400001525878906,68.400001525878906,14.277684107194908,5.073314364319205,1991065.881800651550293
,1552500,7667,62102700.000000000000000,0.000000000000000,68.400001525878906,68.400001525878906,14.951070580781634,3.728113776067754,114629.858142852783203
,1557500,14531,117701100.000000000000000,0.000000000000000,36.729999542236328,36.729999542236328,18.236556497610213,6.253509396354934,264995.402466773986816
,1567500,4873,39471300.000000000000000,0.000000000000000,40.310001373291016,40.310001373291016,21.369466594717181,8.795163094215727,104133.410716056823730
,1568000,61355,496975500.000000000000000,0.000000000000000,40.310001373291016,40.310001373291016,21.660057237513364,10.822146047455211,1328952.811807632446289
,1580000,30466,246774600.000000000000000,0.000000000000000,40.759998321533203,40.759998321533203,31.510290282918142,5.701636841441186,959992.503759384155273
,1583500,20164,163328400.000000000000000,0.000000000000000,40.970001220703125,40.970001220703125,31.212161414799674,6.348369097124008,629362.022768020629883
,1586610,8980,72738000.000000000000000,16.360000610351563,40.549999237060547,24.189998626708984,28.209326539538750,8.801347906799112,253319.752325057983398
,1591400,7355,59575500.000000000000000,0.000000000000000,38.709999084472656,38.709999084472656,34.461074302149498,5.020450367857579,253461.201492309570313
,1594950,757,6131700.000000000000000,10.539999961853027,23.510000228881836,12.970000267028809,15.077450412110261,3.967679044985647,11413.629961967468262
,1596500,15742,127510200.000000000000000,0.000000000000000,29.969999313354492,29.969999313354492,16.244965317409537,4.507215139573663,255728.244026660919189
,1605500,58564,474368400.000000000000000,0.000000000000000,36.139999389648438,36.139999389648438,16.000948884081104,5.998175030549501,937079.570447325706482
,1606500,149661,1212254100.000000000000000,0.000000000000000,37.950000762939453,37.950000762939453,14.401209483726237,6.667070464768639,2155299.412543952465057
,1613050,3454,27977400.000000000000000,4.530000209808350,33.750000000000000,29.219999790191650,18.192154085422157,10.845094405703867,62835.700211048126221
,1620500,7575,61357500.000000000000000,0.000000000000000,29.260000228881836,29.260000228881836,12.831105116979517,6.159672609819494,97195.621261119842529
,1632000,67552,547171200.000000000000000,0.000000000000000,39.759998321533203,39.759998321533203,10.323665633479999,5.574065173618143,697384.260872840881348
,1632900,30759,249147900.000000000000000,0.000000000000000,39.759998321533203,39.759998321533203,22.576436013749721,11.338444498475830,694428.595346927642822
,1634500,32641,264392100.000000000000000,0.000000000000000,35.860000610351563,35.860000610351563,13.281946039452556,7.332563900273265,433536.000673770904541
,1638480,28848,233668800.000000000000000,0.000000000000000,37.479999542236328,37.479999542236328,25.096376020017097,6.945103574926324,723980.255425453186035
,1639500,32992,267235200.000000000000000,0.000000000000000,39.689998626708984,39.689998626708984,21.770517931674778,8.930327908253176,718252.927601814270020
,1644000,106129,859644900.000000000000000,0.000000000000000,42.409999847412109,42.409999847412109,23.879811197214622,6.720140687713029,2534340.482549190521240
,1658500,2930,23733000.000000000000000,0.000000000000000,37.880001068115234,37.880001068115234,29.770402369645677,5.881647250250388,87227.278943061828613
,1664000,198115,1604731500.000000000000000,0.000000000000000,44.450000762939453,44.450000762939453,19.722847143553071,10.724584125968624,3907391.861845016479492
,1666500,57560,466236000.000000000000000,0.000000000000000,44.450000762939453,44.450000762939453,22.184223263035058,12.204008125969557,1276923.891020298004150
,1667500,91933,744657300.000000000000000,0.000000000000000,44.450000762939453,44.450000762939453,24.417599129422406,10.557240837180602,2244783.140765190124512
,1669000,9287,75224700.000000000000000,0.000000000000000,38.520000457763672,38.520000457763672,27.119291799066140,4.522088691633203,251856.862937927246094
,1669520,34300,277830000.000000000000000,0.000000000000000,38.520000457763672,38.520000457763672,28.199760588821100,3.608657397529754,967251.788196563720703
,2011400,50602,409876200.000000000000000,0.000000000000000,36.299999237060547,36.299999237060547,18.724276096885568,7.904461369770854,947485.819054603576660
,2011460,29122,235888200.000000000000000,0.000000000000000,36.299999237060547,36.299999237060547,14.178877262990230,9.110153539187602,412917.263652801513672
,2013000,53829,436014900.000000000000000,0.000000000000000,44.599998474121094,44.599998474121094,11.784324491149585,8.881155794942343,634338.403034090995789
,2014000,49041,397232100.000000000000000,0.000000000000000,40.779998779296875,40.779998779296875,14.144088759838166,9.132216337420857,693640.256871223449707
,2015700,35357,286391700.000000000000000,0.000000000000000,36.139999389648438,36.139999389648438,19.586872316611807,7.842548896124659,692533.044498443603516
,2016000,112153,908439300.000000000000000,0.000000000000000,36.299999237060547,36.299999237060547,14.656201528573668,9.515330879409019,1643736.970034122467041
,2017500,35270,285687000.000000000000000,0.000000000000000,40.779998779296875,40.779998779296875,17.279119818359995,9.499431849730344,609434.555993556976318
,2018000,69983,566862300.000000000000000,0.000000000000000,40.779998779296875,40.779998779296875,15.467210376565701,9.493747227971500,1082441.783783197402954
,2027000,29787,241274700.000000000000000,0.000000000000000,35.909999847412109,35.909999847412109,18.154161713989126,8.370152259517575,540758.014974594116211
,2027500,15782,127834200.000000000000000,0.000000000000000,36.119998931884766,36.119998931884766,17.860491513269299,8.161071491328949,281874.277062416076660
,2028500,30396,246207600.000000000000000,0.000000000000000,46.799999237060547,46.799999237060547,21.807663629644559,7.413556493447100,662865.743686676025391
,2038850,2940,23814000.000000000000000,0.000000000000000,36.270000457763672,36.270000457763672,17.731408211325302,7.217176168154363,52130.340141296386719
,2046000,35909,290862900.000000000000000,0.000000000000000,36.889999389648438,36.889999389648438,29.610907752643556,4.619752724524332,1063298.086489677429199
,2051000,17919,145143900.000000000000000,0.000000000000000,41.759998321533203,41.759998321533203,28.138721943566878,7.214872683549035,504217.758506774902344
,2051500,158941,1287422100.000000000000000,0.000000000000000,41.759998321533203,41.759998321533203,27.727022546043642,7.940695810249524,4406960.690490722656250
,2053200,71788,581482800.000000000000000,0.000000000000000,50.000000000000000,50.000000000000000,33.828811146392390,4.588954454123410,2428502.694577217102051
,2053800,35629,288594900.000000000000000,0.000000000000000,40.599998474121094,40.599998474121094,18.737731316190743,8.548609360602123,667606.629064559936523
,2055100,4119,33363900.000000000000000,0.000000000000000,33.580001831054688,33.580001831054688,21.188254372359886,10.093360591150136,87274.419759750366211
,2056900,36964,299408400.000000000000000,0.000000000000000,35.889999389648438,35.889999389648438,26.591710338214817,7.508903544819694,982935.980941772460938
,2059500,60055,486445500.000000000000000,0.000000000000000,36.549999237060547,36.549999237060547,26.633605876313133,7.541566856993691,1599481.200901985168457
,2064000,52833,427947300.000000000000000,0.000000000000000,40.590000152587891,40.590000152587891,25.448730821939645,7.571432483756608,1344532.795515537261963
,2065500,31205,252760500.000000000000000,0.000000000000000,39.750000000000000,39.750000000000000,22.185921430946866,8.762393695633197,692311.678252696990967
,2069700,28230,228663000.000000000000000,0.000000000000000,36.279998779296875,36.279998779296875,22.835691566075411,7.608614662893668,644651.572910308837891
,2070000,34471,279215100.000000000000000,0.000000000000000,36.279998779296875,36.279998779296875,27.313465774202815,6.530318079300989,941522.478702545166016
,2074500,35640,288684000.000000000000000,0.000000000000000,36.720001220703125,36.720001220703125,26.926917471254178,4.721971302960048,959675.338675498962402
,2077200,15593,126303300.000000000000000,0.000000000000000,46.680000305175781,46.680000305175781,31.619228739785253,5.045546638907527,493038.633739471435547
,2081500,53425,432742500.000000000000000,0.000000000000000,40.529998779296875,40.529998779296875,29.555035285003619,5.602014639590355,1578977.760101318359375
,2082950,57022,461878200.000000000000000,0.000000000000000,40.529998779296875,40.529998779296875,30.467362553756150,4.106978208969640,1737309.947540283203125
,2092500,53723,435156300.000000000000000,0.000000000000000,55.200000762939453,55.200000762939453,28.466571877625491,7.606447788682714,1529309.640981674194336
,2096846,2420,19602000.000000000000000,0.000000000000000,34.880001068115234,34.880001068115234,27.360652313547686,5.168325013202555,66212.778598785400391
,2102908,2474,20039400.000000000000000,16.600000381469727,40.000000000000000,23.399999618530273,19.220214139094928,5.383374842342079,47550.809780120849609
,2108000,193432,1566799200.000000000000000,0.000000000000000,55.200000762939453,55.200000762939453,26.778049574063381,5.575288831991706,5179731.685210227966309
,2111180,16149,130806900.000000000000000,0.000000000000000,37.810001373291016,37.810001373291016,15.998503317677338,6.776483788931430,258359.830077171325684
,2111500,28810,233361000.000000000000000,0.000000000000000,37.810001373291016,37.810001373291016,21.657212585990770,7.458753531309292,623944.294602394104004
,2112120,40711,329759100.000000000000000,0.000000000000000,37.810001373291016,37.810001373291016,22.341724261067213,8.247247677063770,909553.936392307281494
,2112360,25537,206849700.000000000000000,0.000000000000000,40.029998779296875,40.029998779296875,22.584186809580277,6.603211013914629,576732.378556251525879
,2118500,49456,400593600.000000000000000,0.000000000000000,40.000000000000000,40.000000000000000,28.360260754322319,5.586507423316424,1402585.055865764617920
,2125000,17907,145046700.000000000000000,0.000000000000000,41.310001373291016,41.310001373291016,16.796850443698524,7.892024022648155,300781.200895309448242
,2128000,33581,272006100.000000000000000,0.000000000000000,43.159999847412109,43.159999847412109,27.515467032217320,6.760814868665263,923996.898408889770508
,2137727,40655,329305500.000000000000000,0.000000000000000,36.450000762939453,36.450000762939453,22.573379427989959,8.189173077574523,917720.740644931793213
,2140991,64461,522134100.000000000000000,0.000000000000000,44.459999084472656,44.459999084472656,18.469840034301797,7.106681286365788,1190584.358451128005981
,2143000,27407,221996700.000000000000000,0.000000000000000,40.229999542236328,40.229999542236328,19.399902076545814,6.920743637098897,531693.116211891174316
,2143040,8419,68193900.000000000000000,7.360000133514404,35.009998321533203,27.649998188018799,18.906320080789424,7.373872903168860,159172.308760166168213
,2149000,25150,203715000.000000000000000,0.000000000000000,39.150001525878906,39.150001525878906,25.464172037344568,6.146975137632325,640423.926739215850830
,2152100,19347,156710700.000000000000000,0.000000000000000,39.150001525878906,39.150001525878906,23.719188456117088,6.410547533137945,458895.139060497283936
,2177000,65069,527058900.000000000000000,0.000000000000000,43.159999847412109,43.159999847412109,23.698372744710014,10.323319879170834,1542029.416125535964966
,2178400,18784,152150400.000000000000000,0.000000000000000,36.000000000000000,36.000000000000000,22.268116390519797,10.009040834544571,418284.298279523849487
,2193340,11070,89667000.000000000000000,0.000000000000000,46.349998474121094,46.349998474121094,26.040692911432366,6.962990317498821,288270.470529556274414
,2196000,173910,1408671000.000000000000000,0.000000000000000,40.259998321533203,40.259998321533203,27.370024232572096,7.962643186499592,4759920.914286613464355
,2198100,9848,79768800.000000000000000,0.000000000000000,37.770000457763672,37.770000457763672,24.258374367759636,4.839751513390363,238896.470773696899414
,2202600,76956,623343600.000000000000000,0.000000000000000,36.919998168945313,36.919998168945313,24.292683224004136,5.449598517334832,1869467.730186462402344
,2212600,23428,189766800.000000000000000,0.000000000000000,46.349998474121094,46.349998474121094,25.805663325995415,7.548416103107996,604575.080401420593262
,2215100,52533,425517300.000000000000000,0.000000000000000,36.799999237060547,36.799999237060547,27.784837236074566,5.772708140632276,1459620.854522705078125
,2216180,15804,128012400.000000000000000,0.000000000000000,33.340000152587891,33.340000152587891,24.182419215115196,6.462634232853540,382178.953275680541992
,2221525,60880,493128000.000000000000000,0.000000000000000,46.349998474121094,46.349998474121094,24.626788863277309,6.711757762328983,1499278.905996322631836
,2231000,229304,1857362400.000000000000000,0.000000000000000,99.809997558593750,99.809997558593750,35.589795147670195,20.341486363126158,8160882.386541366577148
,2231342,23918,193735800.000000000000000,0.000000000000000,81.779998779296875,81.779998779296875,23.975031372655323,4.833282963108060,573434.800371170043945
,2235200,37111,300599100.000000000000000,0.000000000000000,81.069999694824219,81.069999694824219,19.468848411295063,13.416067788502502,722508.433391571044922
,2245500,43334,351005400.000000000000000,0.000000000000000,76.919998168945313,76.919998168945313,18.869171555098276,6.282558490713186,817676.680168628692627
,2246000,55701,451178100.000000000000000,0.000000000000000,93.889999389648438,93.889999389648438,22.223263095716618,8.522864139145097,1237857.977694511413574
,2296500,110154,892247400.000000000000000,0.000000000000000,81.790000915527344,81.790000915527344,22.977010970520233,7.824050052600530,2531009.666446685791016
,2297155,12087,97904700.000000000000000,0.000000000000000,66.120002746582031,66.120002746582031,20.632564781064616,6.319584449198466,249385.810508728027344
,2297310,54234,439295400.000000000000000,0.000000000000000,70.470001220703125,70.470001220703125,23.193790025563700,6.290840697912425,1257892.008246421813965
,2298123,66814,541193400.000000000000000,0.000000000000000,81.790000915527344,81.790000915527344,24.015476302242458,7.601848477481725,1604570.033658027648926
,2298608,38749,313866900.000000000000000,0.000000000000000,49.990001678466797,49.990001678466797,20.242449272758449,4.621863370126979,784374.666870117187500
,2299950,21830,176823000.000000000000000,0.000000000000000,25.379999160766602,25.379999160766602,20.095647228545023,4.029699233926474,438687.978999137878418
,2300700,10602,85876200.000000000000000,0.000000000000000,28.049999237060547,28.049999237060547,21.182477363211504,5.064802947066231,224576.625004768371582
,2310947,71790,581499000.000000000000000,0.000000000000000,85.059997558593750,85.059997558593750,29.709974418727281,13.166975322653929,2132879.063520431518555
,2312200,57628,466786800.000000000000000,0.000000000000000,93.949996948242188,93.949996948242188,24.739479665365010,7.460132666553521,1425686.734155654907227
,2314500,346740,2808594000.000000000000000,0.000000000000000,88.339996337890625,88.339996337890625,44.690996859665937,26.084135011518310,15496156.251120567321777
,2315500,383611,3107249100.000000000000000,0.000000000000000,99.809997558593750,99.809997558593750,30.871206185989571,14.121348952101952,11842534.276213645935059
,2324400,25951,210203100.000000000000000,0.000000000000000,46.330001831054688,46.330001831054688,34.568622751064346,6.436580655045298,897090.329012870788574
,2327100,37024,299894400.000000000000000,0.000000000000000,76.080001831054688,76.080001831054688,33.641925633340016,17.843650259946930,1245558.654648780822754
,2342933,35812,290077200.000000000000000,0.000000000000000,35.669998168945313,35.669998168945313,26.816297077778451,4.918135779366815,960345.230949401855469
,2349900,15334,124205400.000000000000000,0.000000000000000,36.799999237060547,36.799999237060547,28.094451622684947,5.718896840383441,430800.321182250976563
,2350900,168601,1365668100.000000000000000,0.000000000000000,112.639999389648438,112.639999389648438,29.632508768811828,14.528185415910338,4996070.610930442810059
,2361000,219682,1779424200.000000000000000,0.000000000000000,39.880001068115234,39.880001068115234,24.428256923518717,5.318209169832950,5366448.337472438812256
,2363000,159595,1292719500.000000000000000,0.000000000000000,39.880001068115234,39.880001068115234,26.367254305683606,5.039617061660953,4208081.950915575027466
,2369800,28545,231214500.000000000000000,0.000000000000000,89.000000000000000,89.000000000000000,31.687857379669442,18.851456938811140,904529.888902664184570
,2371500,155244,1257476400.000000000000000,0.000000000000000,38.509998321533203,38.509998321533203,26.655762639325470,5.237695439087508,4138147.215179443359375
,2372250,141416,1145469600.000000000000000,0.000000000000000,38.509998321533203,38.509998321533203,26.881903464686797,5.152558720079182,3801531.260362148284912
,2374500,56570,458217000.000000000000000,0.000000000000000,35.169998168945313,35.169998168945313,28.565961733145915,4.601084696611179,1615976.455244064331055
,2381600,1278,10351800.000000000000000,0.000000000000000,35.209999084472656,35.209999084472656,15.124475811941895,9.347031286314840,19329.080087661743164
,2384540,2727,22088700.000000000000000,0.000000000000000,30.590000152587891,30.590000152587891,17.293256219333024,6.439661992469397,47158.709710121154785
,2395120,10523,85236300.000000000000000,0.000000000000000,44.000000000000000,44.000000000000000,22.175022349683410,7.952704055521591,233347.760185718536377
,2408540,84450,684045000.000000000000000,0.000000000000000,40.040000915527344,40.040000915527344,22.226216003882101,7.526400313753351,1877003.941527843475342
,2415000,60692,491605200.000000000000000,0.000000000000000,39.330001831054688,39.330001831054688,23.280419449528715,7.637682678847344,1412935.217230796813965
,2422500,74084,600080400.000000000000000,0.000000000000000,39.720001220703125,39.720001220703125,27.336120803524420,6.278907014774880,2025169.173608303070068
,2427250,84047,680780700.000000000000000,0.000000000000000,42.080001831054688,42.080001831054688,26.525932838701557,7.089120645576244,2229425.077294349670410
,2430085,5030,40743000.000000000000000,0.000000000000000,39.810001373291016,39.810001373291016,32.551192147120332,3.390286020514714,163732.496500015258789
,2430615,4030,32643000.000000000000000,0.000000000000000,39.810001373291016,39.810001373291016,32.729522263974175,2.323635575974075,131899.974723815917969
,2450250,29965,242716500.000000000000000,0.000000000000000,37.040000915527344,37.040000915527344,11.409614157903459,6.939757605657249,341889.088241577148438
,2464000,71821,581750100.000000000000000,0.000000000000000,39.520000457763672,39.520000457763672,18.645639844633273,11.229249326290024,1339148.499281406402588
,2464146,1958,15859800.000000000000000,0.000000000000000,37.669998168945313,37.669998168945313,27.212542632261751,8.749830334106912,53282.158473968505859
,2464360,18384,148910400.000000000000000,0.000000000000000,39.520000457763672,39.520000457763672,32.360204102165085,3.699629286368489,594909.992214202880859
,2465493,10687,86564700.000000000000000,0.000000000000000,38.819999694824219,38.819999694824219,30.168981087556933,3.621428219284720,322415.900882720947266
,2469800,52200,422820000.000000000000000,0.000000000000000,39.700000762939453,39.700000762939453,27.872107553007044,8.421321112804542,1454924.014266967773438
,2472000,238012,1927897200.000000000000000,0.000000000000000,43.810001373291016,43.810001373291016,31.033493704085267,6.212385549524953,7386343.903496742248535
,2472500,97439,789255900.000000000000000,0.000000000000000,43.810001373291016,43.810001373291016,30.543327932039013,5.341263179751119,2976111.330369949340820
,2479155,17062,138202200.000000000000000,0.000000000000000,45.509998321533203,45.509998321533203,27.818688100645570,3.763581420438326,474642.456373214721680
,2479300,142386,1153326600.000000000000000,0.000000000000000,81.319999694824219,81.319999694824219,31.303803858677249,7.958658197982792,4457223.416221618652344
,2479560,179730,1455813000.000000000000000,0.000000000000000,81.949996948242188,81.949996948242188,33.545463362760486,10.399175540799783,6029126.130188941955566
,2481000,30927,250508700.000000000000000,0.000000000000000,50.130001068115234,50.130001068115234,31.925585134757050,4.999496949264261,987362.571462631225586
,2481510,98969,801648900.000000000000000,0.000000000000000,81.319999694824219,81.319999694824219,31.656082427178028,7.743401587222807,3132970.821735382080078
,3010655,31495,255109500.000000000000000,0.000000000000000,36.720001220703125,36.720001220703125,20.502576123807028,7.164131163496645,645728.635019302368164
,3011800,12487,101144700.000000000000000,0.000000000000000,47.959999084472656,47.959999084472656,20.909823763864075,4.431841870879894,261100.969339370727539
,3015500,102667,831602700.000000000000000,0.000000000000000,87.339996337890625,87.339996337890625,21.409339576270192,9.071421892094081,2198032.666276931762695
,3021350,30742,249010200.000000000000000,0.000000000000000,90.000000000000000,90.000000000000000,30.518686596336412,9.017850631047388,938205.463344573974609
,3026500,2512,20347200.000000000000000,0.000000000000000,33.639999389648438,33.639999389648438,20.862320976652157,4.312305595858700,52406.150293350219727
,3028000,20528,166276800.000000000000000,0.000000000000000,33.639999389648438,33.639999389648438,19.970208483892591,5.154639140431575,409948.439757347106934
,3049000,43994,356351400.000000000000000,0.000000000000000,37.029998779296875,37.029998779296875,21.137388479722091,6.187276990959337,929918.268776893615723
,3049800,1978,16021800.000000000000000,0.000000000000000,48.060001373291016,48.060001373291016,21.798083873320639,7.781842274134042,43116.609901428222656
,3050000,60444,489596400.000000000000000,0.000000000000000,35.490001678466797,35.490001678466797,16.211222547674137,6.536941704281865,979871.135671615600586
,3066000,27813,225285300.000000000000000,0.000000000000000,70.349998474121094,70.349998474121094,16.833613579838904,10.784570007321943,468193.294496059417725
,3069500,200978,1627921800.000000000000000,0.000000000000000,103.650001525878906,103.650001525878906,17.253960662247380,7.250715784956111,3467666.505977153778076
,3070500,63993,518343300.000000000000000,0.000000000000000,34.569999694824219,34.569999694824219,18.657135935005417,5.662765505434177,1193926.099888801574707
,3076600,15838,128287800.000000000000000,0.000000000000000,31.270000457763672,31.270000457763672,15.397062303231422,4.955994094724426,243858.672758579254150
